100   "Failed"
101   "Failed"
103   "Failed"
104   "Failed"
109   "Failed"
111   "Failed"
112   "Failed"
116   "Failed"
118   "Failed"
119   "Failed"
136   1461   "Jenkinsia lamprotaenia"
136   107   "Katsuwonus pelamis"
136   2607   "Kaupichthys nuchalis"
136   12012   "Kryptophanaron alfredi"
136   1064   "Kyphosus incisor"
136   2498   "Kyphosus saltatrix"
136   3729   "Labrisomus bucciferus"
136   3730   "Labrisomus gobio"
136   3731   "Labrisomus guppyi"
136   3732   "Labrisomus haitiensis"
136   3734   "Labrisomus nigricinctus"
136   3735   "Labrisomus nuchipinnis"
136   1071   "Lachnolaimus maximus"
136   4286   "Lactophrys bicaudalis"
136   1107   "Lactophrys trigonus"
136   1180   "Larimus breviceps"
136   3332   "Liopropoma rubre"
136   3884   "Lophogobius cyprinoides"
136   16580   "Lucayablennius zingaro"
136   1403   "Lutjanus analis"
136   1404   "Lutjanus apodus"
136   1419   "Lutjanus buccanella"
136   1427   "Lutjanus cyanopterus"
136   266   "Lutjanus griseus"
136   154   "Lutjanus jocu"
136   161   "Lutjanus mahogoni"
136   171   "Lutjanus purpureus"
136   181   "Lutjanus synagris"
136   185   "Lutjanus vivanus"
136   3888   "Lythrypnus spilus"
136   216   "Makaira nigricans"
136   3541   "Malacanthus plumieri"
136   4989   "Malacocephalus laevis"
136   4990   "Malacocephalus occidentalis"
136   3736   "Malacoctenus aurolineatus"
136   16476   "Malacoctenus boehlkei"
136   27899   "Malacoctenus delalandii"
136   16478   "Malacoctenus erdmani"
136   16559   "Malacoctenus gilli"
136   3737   "Malacoctenus macropus"
136   3738   "Malacoctenus triangulatus"
136   16570   "Malacoctenus versicolor"
136   2061   "Manta birostris"
136   1079   "Megalops atlanticus"
136   16524   "Melanorhinus microps"
136   966   "Melichthys niger"
136   3904   "Microdesmus longipinnis"
136   3288   "Micrognathus crinitus"
136   28136   "Microgobius signatus"
136   2481   "Microphis brachyurus+brachyurus"
136   408   "Micropogonias undulatus"
136   1122   "Microspathodon chrysurus"
136   1732   "Mola mola"
136   4280   "Monacanthus ciliatus"
136   4283   "Monacanthus tuckeri"
136   9037   "Monopenchelys acuta"
136   1086   "Mugil curema"
136   1091   "Mugil gyrans"
136   1092   "Mulloidichthys martinicus"
136   2539   "Mustelus canis"
136   1209   "Mycteroperca bonaci"
136   1211   "Mycteroperca interstitialis"
136   1215   "Mycteroperca tigris"
136   1216   "Mycteroperca venenosa"
136   2649   "Myrichthys breviceps"
136   2651   "Myrichthys ocellatus"
136   1063   "Myripristis jacobus"
136   998   "Naucrates ductor"
136   3907   "Nealotus tripes"
136   897   "Negaprion brevirostris"
136   8479   "Neoepinnula americana"
136   3249   "Neoniphon marianus"
136   3894   "Nes longus"
136   7573   "Nesiarchus nasutus"
136   4997   "Nezumia aequalis"
136   2461   "Nomeus gronovii"
136   188   "Ocyurus chrysurus"
136   1185   "Odontoscion dentex"
136   3092   "Ogcocephalus nasutus"
136   3123   "Ogilbia cayorum"
136   63366   "Ogilbichthys longimanus"
136   63368   "Ogilbichthys microphthalmus"
136   1001   "Oligoplites saurus"
136   1486   "Opisthonema oglinum"
136   3684   "Opistognathus aurifrons"
136   3686   "Opistognathus macrognathus"
136   3769   "Parablennius marmoreus"
136   3744   "Paraclinus fasciatus"
136   3749   "Paraclinus nigripinnis"
136   1217   "Paranthias furcifer"
136   3583   "Pareques acuminatus"
136   3593   "Pempheris schomburgkii"
136   3536   "Phaeoptyx conklini"
136   3537   "Phaeoptyx pigmentaria"
136   3701   "Platygillellus rubrocinctus"
136   3253   "Plectrypops retrospinis"
136   1117   "Pomacanthus arcuatus"
136   1118   "Pomacanthus paru"
136   1146   "Pomadasys corvinaeformis"
136   1147   "Pomadasys crocro"
136   1149   "Priacanthus arenatus"
136   3897   "Priolepis hipoliti"
136   898   "Prionace glauca"
136   1245   "Prionotus punctatus"
136   198   "Pristipomoides aquilonaris"
136   3600   "Prognathodes aculeatus"
136   1038   "Prognichthys gibbifrons"
136   5008   "Promethichthys prometheus"
136   3352   "Pseudogramma gregoryi"
136   1094   "Pseudupeneus maculatus"
136   12772   "Ptereleotris helenae"
136   1751   "Remora remora"
136   2081   "Rhincodon typus"
136   1109   "Rhinesomus triqueter"
136   903   "Rhizoprionodon porosus"
136   213   "Rhomboplites aurorubens"
136   3898   "Risor ruber"
136   1044   "Ruvettus pretiosus"
136   1056   "Rypticus saponaceus"
136   3355   "Rypticus subbifrenatus"
136   1043   "Sardinella aurita"
136   1505   "Sardinella janeiro"
136   3248   "Sargocentron coruscum"
136   3250   "Sargocentron poco"
136   16512   "Saurida suspicio"
136   3770   "Scartella cristata"
136   1152   "Scarus coelestinus"
136   1153   "Scarus coeruleus"
136   1155   "Scarus guacamaia"
136   1154   "Scarus iseri"
136   1156   "Scarus taeniopterus"
136   1157   "Scarus vetula"
136   120   "Scomberomorus cavalla"
136   134   "Scomberomorus regalis"
136   3935   "Scorpaena albifimbria"
136   3938   "Scorpaena brasiliensis"
136   3941   "Scorpaena elachys"
136   3942   "Scorpaena grandicornis"
136   3944   "Scorpaena inermis"
136   1201   "Scorpaena plumieri"
136   3946   "Scorpaenodes caribbaeus"
136   387   "Selar crumenophthalmus"
136   1955   "Selene brownii"
136   1005   "Seriola dumerili"
136   1007   "Seriola rivoliana"
136   3343   "Serranus atrobranchus"
136   3344   "
